SE:C0009782	97	36.2	31.44	4.64	inf	31.56	38.14	16.49	inf
SE:C0026986	317	57.71	19.24	2.52	inf	47.73	23.97	5.84	inf
SE:C0001818	115	29.78	37.39	4.35	0.148	23.34	46.96	17.39	0.274
SE:C0024141	397	65.08	19.14	2.9	0.084	49.53	28.46	8.82	0.152
SE:C0028734	424	53.74	21.7	3.18	0.1	39.8	33.84	8.49	0.168
SE:C0019193	220	42.7	24.32	2.95	inf	37.31	27.27	8.64	inf
SE:C0424230	96	7.94	40.62	5.21	inf	7.17	44.27	7.81	inf
SE:C0014335	196	53.4	18.88	1.79	inf	45.42	22.7	4.85	inf
SE:C0085636	376	60.27	21.28	2.66	0.091	47.86	30.85	8.78	0.164
SE:C0009088	60	19.18	27.5	5.0	inf	16.8	31.67	8.33	inf
SE:C0016436	118	13.92	29.66	3.81	inf	12.31	33.05	6.36	inf
SE:C0003537	564	66.4	18.97	2.3	0.079	51.73	26.95	6.47	0.135
SE:C0152018	112	22.36	33.04	5.36	inf	19.12	38.39	7.59	inf
SE:C0022679	544	64.38	18.11	2.21	0.078	47.58	27.3	5.33	0.129
SE:C0156369	78	20.81	48.72	7.05	inf	16.84	58.97	20.51	inf
SE:C0010043	81	12.5	37.65	4.94	inf	10.69	41.36	16.05	inf
SE:C0022893	159	46.47	27.36	4.09	inf	39.78	37.11	8.49	inf
SE:C0392525	724	70.63	14.5	2.14	0.069	50.21	24.86	6.7	0.131
SE:C0019189	114	29.51	28.95	3.07	inf	25.38	33.77	7.46	inf
SE:C0085619	323	52.3	26.16	2.63	0.101	40.97	39.01	11.15	0.205
SE:C0036439	229	53.66	21.18	2.84	0.098	43.66	29.04	8.08	0.156
SE:C0032768	108	28.58	40.74	5.56	inf	24.42	43.52	17.59	inf
SE:C0005424	205	49.42	23.41	2.93	inf	40.73	32.2	7.07	inf
SE:C0006271	63	2.75	36.51	10.32	inf	2.37	38.1	15.87	inf
SE:C0015423	122	33.01	32.38	1.64	inf	27.7	39.75	12.7	inf
SE:C0034067	488	68.26	17.62	2.05	0.08	52.35	24.39	5.12	0.12
SE:C0018418	222	41.53	27.93	3.6	inf	35.58	36.26	13.96	inf
SE:C0007462	92	30.41	35.87	5.43	inf	25.98	40.22	9.78	inf
SE:C0042909	125	24.8	37.6	3.2	inf	20.03	50.0	8.8	inf
SE:C0018800	1097	69.66	14.27	1.73	0.068	44.19	26.8	5.1	0.123
SE:C0015672	2426	85.81	11.93	1.38	0.055	38.86	28.26	7.13	0.147
SE:C0022660	1794	77.5	11.93	1.42	0.057	43.75	23.08	4.35	0.109
SE:C1510471	55	1.73	36.36	5.45	inf	1.58	37.27	6.36	inf
SE:C0002736	79	11.44	44.94	7.59	inf	9.63	46.84	24.68	inf
SE:C0034069	480	59.77	19.38	2.19	0.085	46.55	29.38	5.94	0.138
SE:C0042267	241	46.17	27.39	4.15	0.114	35.42	40.25	12.24	0.216
SE:C0033975	573	58.89	19.81	2.09	0.081	42.87	28.53	5.76	0.135
SE:C0042963	2304	68.54	14.43	1.74	0.067	32.87	35.81	6.27	0.157
SE:C0028081	724	60.31	20.37	2.14	0.087	39.5	36.26	11.95	0.202
SE:C0235946	477	65.13	17.92	2.62	0.079	50.16	24.74	5.35	0.12
SE:C0085593	1374	84.49	11.43	1.42	0.055	53.87	20.12	3.6	0.096
SE:C0151699	273	51.5	21.79	3.48	inf	44.56	28.94	6.78	inf
SE:C0024050	298	58.58	19.97	3.52	0.096	47.13	28.52	6.38	0.134
SE:C0042514	709	67.0	15.87	1.41	0.068	48.72	24.54	4.09	0.114
SE:C0028084	459	58.88	21.9	2.4	0.087	44.45	30.94	6.75	0.152
SE:C0281774	89	12.71	37.08	5.06	inf	11.1	40.45	8.99	inf
SE:C0004153	337	59.06	19.44	2.37	0.087	47.44	27.89	6.23	0.139
SE:C0040485	75	13.87	48.67	8.0	inf	11.89	54.67	20.0	inf
SE:C0023798	975	65.47	17.13	2.05	0.075	40.53	31.44	6.82	0.149
SE:C0006444	609	50.84	19.54	1.31	0.082	29.47	43.1	15.02	0.245
SE:C0149520	207	56.68	19.57	1.69	inf	48.15	23.67	6.28	inf
SE:C0023530	831	74.26	13.3	1.32	0.06	54.3	19.92	3.13	0.093
SE:C0035222	716	74.04	14.04	2.03	0.067	54.18	20.25	4.26	0.102
SE:C0042798	141	0.17	7.8	2.84	inf	0.16	7.8	3.19	inf
SE:C0021141	301	67.72	15.95	1.99	inf	58.02	20.6	4.15	inf
SE:C0034735	194	41.82	29.38	4.38	inf	32.29	45.1	15.98	inf
SE:C0026267	267	47.69	22.66	2.81	0.1	35.59	37.64	10.49	0.186
SE:C0079035	106	1.8	33.49	7.08	inf	1.58	33.49	8.02	inf
SE:C0003123	1817	82.49	11.97	1.13	0.055	46.84	23.12	4.02	0.109
SE:C0037299	673	69.94	16.12	2.01	0.073	51.06	25.11	6.61	0.129
SE:C0006105	82	4.57	35.98	4.27	inf	4.12	37.2	6.1	inf
SE:C0016034	145	39.2	30.34	4.48	inf	29.56	41.38	15.52	inf
SE:C0010054	1348	67.5	14.76	1.48	0.065	34.74	31.01	4.56	0.134
SE:C0014553	316	54.86	17.72	3.16	inf	45.96	25.0	6.65	inf
SE:C0035410	805	74.43	14.53	1.68	0.064	56.27	21.68	4.22	0.102
SE:C0030305	1074	74.77	13.69	1.3	0.061	49.22	22.49	3.45	0.102
SE:C0016059	329	44.42	28.57	2.28	0.105	30.64	51.52	16.72	0.276
SE:C0015806	135	8.56	30.74	3.7	inf	7.76	32.59	6.67	inf
SE:C0038663	587	56.63	18.4	2.13	0.081	39.39	31.6	6.39	0.148
SE:C0085652	90	22.3	26.11	4.44	inf	18.68	37.22	6.67	inf
SE:C0042134	93	21.72	37.1	6.45	inf	18.97	41.94	16.67	inf
SE:C0162323	200	48.27	26.75	4.0	inf	40.01	33.5	9.75	inf
SE:C0027796	537	66.62	20.48	2.79	0.087	48.82	28.4	8.19	0.156
SE:C0271650	210	46.48	23.1	2.14	inf	40.23	30.0	9.29	inf
SE:C0022346	794	67.02	16.37	1.64	0.073	49.38	23.93	4.91	0.117
SE:C0038358	634	64.43	18.53	2.44	0.08	47.0	25.55	5.84	0.129
SE:C0015967	2180	78.08	13.56	1.49	0.061	42.37	28.07	4.93	0.127
SE:C0259817	85	6.47	70.0	10.59	inf	4.94	75.88	26.47	inf
SE:C0027339	195	50.3	22.05	3.59	inf	42.66	33.08	13.85	inf
SE:C0042420	314	58.31	20.7	2.55	inf	47.28	31.21	5.89	inf
SE:C0033845	63	3.17	65.08	15.08	inf	2.76	65.87	22.22	inf
SE:C0010032	68	3.03	59.56	16.18	inf	2.69	60.29	22.79	inf
SE:C1442903	403	49.91	24.57	2.98	0.104	35.4	38.09	12.16	0.207
SE:C0028259	334	55.04	24.25	4.04	0.11	44.01	30.84	10.33	0.179
SE:C0267716	103	23.36	35.92	6.31	inf	19.69	44.66	16.5	inf
SE:C0553723	104	27.29	42.79	3.37	inf	23.11	50.0	12.5	inf
SE:C0011175	1910	83.9	11.78	1.44	0.055	45.41	23.98	4.11	0.109
SE:C0020557	389	61.69	20.69	3.21	0.089	48.08	30.21	6.81	0.146
SE:C0018946	315	57.34	21.27	3.97	inf	48.35	27.62	7.3	inf
SE:C0016242	196	41.85	28.57	3.83	0.117	34.48	38.01	6.63	0.165
SE:C0267566	111	23.99	45.5	4.05	inf	19.64	57.21	20.72	inf
SE:C0023518	766	72.06	15.54	1.89	0.068	51.22	24.8	3.98	0.111
SE:C0027947	1517	73.2	12.92	1.65	0.062	43.66	24.65	3.59	0.109
SE:C0019196	320	57.65	21.41	2.5	inf	46.41	28.91	5.62	inf
SE:C0242172	93	28.24	47.31	2.15	0.147	22.58	57.53	26.88	0.365
SE:C0032584	254	57.0	22.83	3.74	inf	48.62	26.57	5.91	inf
SE:C0040435	557	46.69	21.36	2.96	0.094	28.42	41.2	11.49	0.213
SE:C0262613	138	42.52	25.36	3.62	inf	36.72	30.8	7.25	inf
SE:C0241353	71	7.63	44.37	4.23	inf	6.54	45.77	16.2	inf
SE:C0149521	418	45.83	21.53	2.87	0.096	31.11	42.22	10.65	0.204
SE:C0007282	542	61.06	15.68	1.57	0.07	44.31	25.0	4.8	0.119
SE:C0014534	79	4.72	63.29	12.03	inf	3.58	66.46	34.81	inf
SE:C0027822	72	6.34	54.17	7.64	inf	5.44	56.94	28.47	inf
SE:C0190211	65	3.61	50.77	10.0	inf	2.83	55.38	24.62	inf
SE:C0221264	152	27.07	20.07	1.64	inf	23.63	22.7	3.29	inf
SE:C0005826	251	59.58	18.92	2.99	inf	51.19	23.51	4.58	inf
SE:C0017181	1177	71.64	14.87	1.91	inf	46.48	24.77	4.33	inf
SE:C0030552	294	60.78	18.88	2.04	inf	51.03	25.17	4.25	inf
SE:C0038395	388	61.4	19.33	2.71	0.089	47.87	28.22	8.12	0.149
SE:C0013473	616	61.58	17.21	1.3	0.068	43.35	37.58	13.07	0.209
SE:C0040259	76	30.7	34.21	4.61	inf	26.8	40.79	6.58	inf
SE:C0013595	359	58.08	21.03	2.79	0.091	47.19	29.39	8.36	0.164
SE:C0149871	1194	73.44	13.15	1.76	0.062	46.32	23.32	4.06	0.109
SE:C0004095	66	0.83	22.73	3.79	inf	0.7	22.73	6.82	inf
SE:C1145670	1596	78.21	11.87	1.54	0.058	43.67	22.99	3.98	0.108
SE:C0178428	68	0.0	0.0	0.0	inf	0.0	0.0	0.0	inf
SE:C0242184	1180	72.41	16.06	1.82	0.068	44.74	25.76	5.21	0.124
SE:C0036572	1368	80.81	13.19	1.68	0.062	53.57	22.08	3.51	0.1
SE:C0018916	153	34.58	34.97	7.52	inf	27.64	52.61	25.16	inf
SE:C0231807	966	68.88	16.51	1.81	0.07	44.59	28.0	5.64	0.134
SE:C0235328	73	7.73	42.47	6.16	inf	6.66	48.63	17.81	inf
SE:C0015469	440	58.7	20.34	2.05	0.083	45.63	27.84	5.8	0.13
SE:C0043094	1711	74.67	13.27	1.34	0.061	38.08	33.52	7.48	0.162
SE:C0178415	193	45.1	23.58	2.85	inf	38.58	29.53	6.22	inf
SE:C0014866	150	32.05	34.67	3.33	inf	27.31	40.67	18.33	inf
SE:C0014394	102	16.44	36.27	4.41	inf	13.5	42.16	18.14	inf
SE:C0010200	1764	82.33	11.76	1.28	0.054	44.85	24.23	4.65	0.115
SE:C0029408	1035	64.54	16.14	1.64	0.069	38.12	31.01	5.17	0.138
SE:C0027424	680	63.32	18.38	1.76	0.076	43.08	31.18	8.01	0.159
SE:C0149931	962	69.6	14.66	1.66	0.064	41.2	28.74	5.09	0.131
SE:C0005697	183	51.73	22.4	1.64	inf	44.07	28.42	3.83	inf
SE:C0001824	427	71.43	15.46	1.99	inf	59.72	19.79	3.4	inf
SE:C0008320	388	60.55	20.49	3.74	0.095	46.87	27.96	5.67	0.134
SE:C0600327	75	5.73	58.0	6.0	inf	4.83	60.0	22.0	inf
SE:C0042571	683	69.93	14.93	1.76	0.07	52.58	23.21	4.32	0.11
SE:C0039446	58	3.01	35.34	3.45	inf	2.65	35.34	11.21	inf
SE:C1510472	778	49.57	21.4	2.19	0.088	25.95	48.14	9.9	0.22
SE:C0263912	564	55.47	18.26	2.13	0.08	36.01	36.88	9.84	0.184
SE:C0034886	250	51.16	25.0	3.6	inf	42.02	33.2	8.8	inf
SE:C0020625	1466	72.15	15.38	1.77	0.069	42.29	30.08	4.98	0.135
SE:C0016167	201	37.07	26.87	3.23	inf	28.86	45.27	14.43	inf
SE:C0021345	74	16.34	37.84	5.41	inf	13.44	43.24	13.51	inf
SE:C0519030	179	48.53	28.21	2.51	0.111	41.18	34.08	6.7	0.161
SE:C0242528	392	60.62	18.24	3.06	0.089	48.64	25.64	5.61	0.126
SE:C0042907	68	17.76	38.97	8.82	inf	15.76	41.18	12.5	inf
SE:C0002170	843	70.13	15.24	1.72	0.069	49.63	24.32	5.63	0.123
SE:C0221150	299	56.56	20.9	2.84	0.094	45.84	31.61	7.36	0.158
SE:C0000786	148	5.79	38.51	7.09	inf	5.03	41.89	12.16	inf
SE:C0005001	472	61.12	17.8	2.54	0.083	44.82	28.28	6.78	0.142
SE:C0020565	98	17.76	46.94	5.61	inf	14.93	54.08	11.22	inf
SE:C0043096	1878	81.5	11.58	1.33	0.056	43.09	26.01	4.66	0.119
SE:C0012833	2020	81.55	12.33	1.29	0.056	42.9	27.7	4.33	0.122
SE:C0014130	322	57.18	18.32	2.17	0.083	45.24	31.21	8.39	0.161
SE:C0282488	108	50.23	21.76	3.24	inf	42.87	30.56	5.56	inf
SE:C0085602	593	59.05	21.92	3.2	0.094	42.14	34.74	9.61	0.179
SE:C0024236	227	59.41	18.28	2.2	inf	50.08	23.35	5.95	inf
SE:C0149726	225	51.43	21.11	2.89	0.094	42.9	29.11	5.78	0.133
SE:C0085610	562	64.15	16.19	2.4	0.075	48.64	24.11	5.96	0.122
SE:C0020541	179	31.61	31.28	3.35	0.124	24.53	40.5	10.61	0.205
SE:C0151904	1311	74.91	14.8	1.72	inf	51.2	22.23	3.51	inf
SE:C0699744	354	57.72	22.32	3.39	0.098	43.8	33.47	8.33	0.165
SE:C0003507	383	60.92	16.84	2.48	0.08	47.53	24.15	5.48	0.123
SE:C0086769	667	60.86	18.52	1.95	0.08	39.92	32.98	7.2	0.16
SE:C0015408	114	36.47	35.96	2.19	inf	31.41	42.11	7.89	inf
SE:C0038012	76	5.91	38.82	4.61	inf	5.29	40.79	7.89	inf
SE:C0031154	440	57.78	22.73	2.95	0.096	45.15	32.39	6.82	0.15
SE:C0151636	662	62.71	18.73	2.19	0.08	45.94	28.78	6.04	0.137
SE:C0027343	101	31.07	33.17	3.96	inf	25.85	41.58	12.87	inf
SE:C0022116	440	64.94	17.16	1.82	0.075	51.26	24.89	3.75	0.107
SE:C0085694	231	53.02	21.43	0.87	0.078	42.26	32.03	7.58	0.158
SE:C0018674	666	63.31	16.74	2.63	0.079	45.69	27.7	6.68	0.135
SE:C0152459	73	18.53	43.84	4.79	inf	15.08	52.05	23.29	inf
SE:C0031039	877	63.56	17.5	1.94	0.076	41.35	31.7	9.01	0.169
SE:C0162298	354	50.68	22.32	2.26	0.09	38.01	34.46	9.75	0.179
SE:C0011616	206	56.33	19.17	2.67	inf	48.02	24.27	7.04	inf
SE:C0022602	179	44.98	27.93	3.63	0.119	36.17	41.9	13.13	0.235
SE:C0276143	89	35.12	30.34	4.49	inf	29.53	36.52	16.85	inf
SE:C0042594	148	36.91	32.43	5.07	inf	28.44	53.38	18.92	inf
SE:C0038450	155	11.3	26.45	2.58	inf	9.89	28.71	3.55	inf
SE:C0003873	578	63.17	18.51	2.6	0.085	44.57	30.02	7.44	0.149
SE:C0002792	589	76.57	13.84	1.7	0.065	62.62	18.17	3.57	0.092
SE:C0018681	1980	80.1	11.64	1.16	0.055	41.06	27.83	5.05	0.128
SE:C0018099	469	68.85	15.25	2.35	0.071	53.23	23.88	5.86	0.123
SE:C0015802	278	59.9	18.53	3.42	inf	49.9	23.38	6.12	inf
SE:C0042870	87	12.07	36.78	4.02	inf	10.34	41.38	8.05	inf
SE:C0042769	658	71.38	15.73	2.36	0.075	53.61	23.33	5.4	0.12
SE:C0039239	1034	73.68	14.26	1.93	0.067	46.81	25.0	4.64	0.117
SE:C0009938	1090	73.48	14.45	1.7	0.066	46.06	26.15	5.14	0.126
SE:C0004610	681	66.28	16.23	1.76	0.071	45.64	26.58	5.07	0.125
SE:C0030326	58	1.21	26.72	6.03	inf	1.1	26.72	6.03	inf
SE:C0029936	53	12.82	52.83	4.72	inf	10.67	61.32	23.58	inf
SE:C0036974	868	74.92	13.54	1.15	0.06	56.53	20.1	3.74	0.096
SE:C0008325	657	65.38	16.74	2.21	0.075	45.03	27.25	6.39	0.135
SE:C0027497	2519	69.39	13.62	1.57	0.063	28.84	39.92	7.24	0.174
SE:C0013491	593	79.03	13.24	1.6	0.059	63.19	18.13	3.04	0.085
SE:C0221245	144	28.49	42.01	4.86	inf	24.39	46.18	20.14	inf
SE:C0221166	72	2.76	35.42	2.78	inf	2.55	36.11	3.47	inf
SE:C0018818	84	3.96	83.93	23.21	inf	2.88	88.69	40.48	inf
SE:C0750876	58	4.13	38.79	8.62	inf	3.47	42.24	18.97	inf
SE:C0019294	133	31.27	29.32	2.26	inf	26.95	36.47	7.52	inf
SE:C0851578	910	67.68	16.43	1.92	0.073	44.04	26.54	6.04	0.132
SE:C0019079	769	75.41	15.54	2.41	0.074	55.31	23.8	4.42	0.111
SE:C0006384	150	39.84	21.67	2.0	inf	35.38	24.67	4.67	inf
SE:C0042345	190	44.89	28.16	2.89	0.103	35.86	36.05	9.21	0.184
SE:C0456909	623	59.91	21.27	2.73	0.09	44.89	30.82	6.98	0.151
SE:C0011880	352	62.74	16.9	1.85	0.076	51.0	25.0	3.98	0.111
SE:C0270996	379	61.28	18.07	2.64	0.085	49.23	23.35	4.75	0.116
SE:C0020443	1407	67.24	15.46	1.95	0.072	36.35	32.09	6.72	0.152
SE:C0009806	1763	80.39	12.79	1.56	0.06	42.19	29.01	6.35	0.14
SE:C0558489	252	55.05	21.63	1.19	inf	44.58	30.75	7.14	inf
SE:C0006826	332	56.88	19.13	1.81	inf	48.31	28.31	4.22	inf
SE:C0030299	96	9.53	50.52	6.77	inf	8.52	54.69	13.54	inf
SE:C0238154	53	4.39	45.28	9.43	inf	3.86	47.17	16.98	inf
SE:C0022568	93	9.65	41.4	4.3	inf	8.25	46.77	11.83	inf
SE:C0917801	1545	74.74	14.27	1.49	0.063	40.72	28.58	5.05	0.131
SE:C0162283	121	23.97	32.64	4.13	inf	18.4	49.59	13.22	inf
SE:C0016663	238	47.8	25.21	3.15	inf	38.04	34.45	7.98	inf
SE:C0033687	472	64.48	18.54	2.22	0.079	51.97	26.8	5.72	0.127
SE:C0012569	684	67.12	16.96	2.19	0.073	47.76	27.27	5.85	0.13
SE:C0027404	1436	78.15	13.02	1.43	0.062	46.78	26.6	5.33	0.127
SE:C0042928	96	16.24	28.12	2.08	inf	14.25	34.38	3.12	inf
SE:C0005758	711	71.44	15.47	2.46	0.074	52.9	22.43	5.63	0.118
SE:C0007780	123	32.24	26.42	3.25	inf	28.47	31.71	6.1	inf
SE:C0028077	58	7.39	43.1	4.31	inf	6.43	49.14	12.07	inf
SE:C0043352	952	69.69	15.7	1.79	0.072	46.1	27.0	5.62	0.128
SE:C0003868	97	26.26	30.93	4.64	inf	21.59	40.21	13.92	inf
SE:C0002622	1409	71.04	16.18	1.77	0.07	38.87	32.72	9.01	0.171
SE:C0040590	102	29.05	36.76	4.9	inf	23.86	48.53	24.51	inf
SE:C0019112	769	60.92	17.3	1.5	0.072	39.23	31.01	5.33	0.139
SE:C0013456	548	53.03	18.61	2.37	0.087	34.68	35.49	9.49	0.18
SE:C0037287	225	51.15	24.0	4.0	inf	39.63	40.67	9.56	inf
SE:C0000731	1236	75.04	13.88	1.38	0.06	47.01	25.49	6.03	0.128
SE:C0022575	109	37.69	32.11	6.42	inf	32.62	37.61	17.89	inf
SE:C0004238	1557	79.84	13.84	1.64	0.062	46.08	27.1	4.59	0.123
SE:C0035258	597	62.44	17.0	1.76	0.074	44.21	30.07	6.78	0.146
SE:C0018500	81	21.99	50.62	4.32	inf	17.69	58.02	40.12	inf
SE:C0006266	574	60.65	21.43	2.96	0.093	43.83	34.58	7.58	0.167
SE:C0010034	63	10.36	39.68	6.35	inf	9.42	42.86	8.73	inf
SE:C0020514	66	13.19	36.36	8.33	inf	11.66	37.88	9.85	inf
SE:C0016479	65	6.59	17.69	3.85	inf	5.99	19.23	3.85	inf
SE:C0278008	168	50.99	25.89	3.27	0.106	43.47	37.2	14.58	0.215
SE:C1258666	69	15.37	50.72	5.07	inf	12.78	54.35	23.19	inf
SE:C0151514	72	1.9	41.67	11.81	inf	1.76	41.67	15.97	inf
SE:C0008311	182	38.76	23.63	4.95	inf	33.45	28.57	9.89	inf
SE:C0038362	755	66.97	16.03	1.72	0.069	47.87	25.36	4.24	0.114
SE:C0158252	545	55.78	17.16	2.66	0.083	36.15	30.92	7.16	0.156
SE:C0003044	82	36.87	37.2	4.88	inf	31.82	42.68	17.07	inf
SE:C0344232	1340	74.27	14.1	1.68	0.064	44.37	27.39	6.31	0.136
SE:C0021390	147	29.61	32.31	4.08	inf	24.93	42.18	10.88	inf
SE:C0151971	77	20.38	38.31	3.25	inf	17.62	43.51	10.39	inf
SE:C0005741	117	33.95	33.76	5.13	inf	27.93	42.31	18.8	inf
SE:C0085682	282	56.54	20.04	2.3	0.087	46.71	27.66	4.79	0.123
SE:C0001623	308	58.97	20.94	3.25	0.097	48.46	29.71	8.77	0.164
SE:C0032633	55	19.56	43.64	1.82	inf	15.61	50.0	18.18	inf
SE:C0007859	1021	69.82	15.03	1.91	0.069	41.79	29.77	5.73	0.141
SE:C0020473	917	63.57	15.7	1.58	0.068	40.05	28.08	3.65	0.119
SE:C0034155	271	57.36	20.48	2.95	inf	47.61	25.65	4.8	inf
SE:C0002103	469	49.8	22.39	2.56	0.095	31.43	41.9	11.94	0.218
SE:C0014118	279	56.32	22.58	3.58	0.105	45.19	30.47	6.99	0.147
SE:C0007117	288	52.94	23.09	2.43	inf	42.32	32.81	8.85	inf
SE:C0035309	206	50.0	22.09	2.91	inf	42.52	26.21	5.83	inf
SE:C0314719	278	48.59	22.48	3.06	inf	40.74	28.78	6.29	inf
SE:C0042485	196	55.4	25.0	3.32	inf	46.25	34.18	11.99	inf
SE:C0032305	82	3.32	54.88	9.76	inf	2.8	57.93	12.8	inf
SE:C0033860	385	63.03	20.52	2.6	0.091	50.27	28.7	8.18	0.153
SE:C0003079	99	20.87	31.82	4.55	inf	18.2	35.35	10.1	inf
SE:C0004626	332	52.17	22.14	3.77	0.104	41.15	33.13	9.34	0.173
SE:C0013922	265	49.54	24.91	2.83	inf	40.75	31.51	6.04	inf
SE:C0028754	671	63.64	15.72	1.56	0.067	41.92	27.2	5.74	0.131
SE:C0522224	400	64.07	19.0	2.12	0.083	51.86	29.12	6.38	0.138
SE:C0020538	1937	74.54	12.93	1.6	0.062	39.17	29.69	5.68	0.137
SE:C0005687	65	0.11	10.77	10.77	inf	0.11	10.77	10.77	inf
SE:C0041657	1435	82.69	12.2	1.29	inf	55.25	19.86	3.21	inf
SE:C1621958	63	2.48	42.06	7.14	inf	1.94	44.44	11.11	inf
SE:C0034902	218	45.13	25.46	2.98	inf	38.79	29.59	5.73	inf
SE:C0158986	120	0.0	0.0	0.0	inf	0.0	0.0	0.0	inf
SE:C0014038	195	40.73	27.69	4.87	inf	34.93	33.33	9.23	inf
SE:C0018991	326	53.64	22.55	2.3	0.093	42.14	34.2	8.44	0.17
SE:C1510431	197	34.23	30.71	4.57	inf	25.37	48.98	21.07	inf
SE:C0027707	331	61.27	19.34	3.47	inf	52.62	24.77	5.89	inf
SE:C0178282	275	47.15	27.27	4.18	0.12	36.94	37.27	11.27	0.198
SE:C0030486	159	35.47	35.53	5.03	inf	29.23	43.08	13.84	inf
SE:C0037578	64	12.46	35.16	3.91	inf	11.03	36.72	11.72	inf
SE:C0042384	559	60.85	19.86	2.86	0.088	44.74	33.09	10.91	0.18
SE:C0085635	158	41.73	25.32	5.38	inf	35.43	30.7	11.08	inf
SE:C0038814	342	64.41	18.13	2.49	0.081	53.49	25.58	8.33	0.141
SE:C0020488	448	59.72	20.2	3.46	0.094	45.49	28.91	7.25	0.148
SE:C0030554	1314	77.08	14.76	1.98	0.068	47.79	26.52	5.78	0.127
SE:C0023885	102	14.93	36.27	6.37	inf	13.13	39.71	12.25	inf
SE:C0032310	85	15.95	31.76	6.47	inf	14.21	35.88	16.47	inf
SE:C0003564	161	55.41	19.88	3.42	inf	47.64	23.29	7.76	inf
SE:C0011633	78	7.85	50.0	10.26	inf	6.16	52.56	32.69	inf
SE:C0030446	816	71.06	14.95	2.02	0.069	49.11	23.59	5.76	0.123
SE:C0024121	647	64.31	16.15	2.01	0.072	45.59	26.2	5.41	0.127
SE:C0085624	815	67.46	18.22	1.72	0.077	45.18	31.47	6.87	0.152
SE:C0017675	155	42.11	20.65	4.19	inf	36.83	23.87	5.48	inf
SE:C0031117	1131	72.2	15.83	1.99	0.07	44.21	30.06	7.21	0.151
SE:C0009676	1936	78.59	12.32	1.14	0.055	42.13	24.54	4.16	0.112
SE:C0027051	1637	67.7	15.33	1.47	0.067	36.74	32.86	5.35	0.144
SE:C0423798	245	52.0	27.96	3.27	0.107	41.75	37.76	9.8	0.187
SE:C0016382	1002	83.87	12.13	1.3	0.056	61.48	18.06	4.29	0.096
SE:C0020437	605	68.44	18.02	2.89	0.083	50.88	25.95	6.03	0.131
SE:C0027709	265	51.54	23.77	2.45	inf	42.13	30.57	6.98	inf
SE:C0003869	175	49.88	24.29	4.0	inf	42.09	30.29	8.0	inf
SE:C0020651	755	72.68	16.03	1.39	0.067	51.52	24.77	4.5	0.114
SE:C0700200	282	68.32	14.18	1.42	inf	56.85	18.26	3.01	inf
SE:C0014457	422	61.38	20.5	3.79	inf	51.28	25.95	5.69	inf
SE:C0686347	199	55.2	17.59	2.76	inf	46.99	21.36	4.52	inf
SE:C0006152	64	4.74	57.03	12.5	inf	4.18	60.94	17.19	inf
SE:C0085631	1419	71.57	15.22	1.66	0.066	44.46	27.87	4.83	0.126
SE:C0040997	330	52.21	23.79	2.58	0.099	40.64	33.33	8.79	0.169
SE:C1257843	128	17.75	23.44	4.69	inf	15.95	25.39	6.25	inf
SE:C0085655	110	7.95	40.0	5.45	inf	6.39	46.36	21.82	inf
SE:C0029400	146	40.36	30.82	4.45	inf	33.59	43.15	13.7	inf
SE:C0038454	1523	70.26	14.45	2.04	0.07	38.11	31.09	5.81	0.143
SE:C1261473	50	0.9	19.0	4.0	inf	0.79	19.0	5.0	inf
SE:C0004690	51	6.19	64.71	7.84	inf	5.43	71.57	16.67	inf
SE:C0023067	316	51.65	23.26	3.96	0.104	38.84	36.55	11.55	0.201
SE:C0015468	352	54.84	20.31	2.7	0.088	41.08	29.55	6.82	0.146
SE:C0235527	293	59.38	19.11	2.39	inf	50.31	23.38	5.29	inf
SE:C0220983	333	57.1	19.07	1.95	0.082	45.66	30.03	8.26	0.161
SE:C0019655	98	28.03	34.18	4.08	inf	23.94	40.82	20.92	inf
SE:C0149745	541	63.68	17.01	1.94	0.074	47.22	26.34	5.55	0.127
SE:C0018784	137	11.1	29.2	4.74	inf	9.94	30.66	8.03	inf
SE:C0027022	51	11.09	46.08	4.9	inf	9.84	48.04	10.78	inf
SE:C0221776	565	58.64	16.46	1.86	0.072	41.34	29.03	3.98	0.116
SE:C0004093	2351	85.78	11.85	1.45	0.056	41.03	26.99	5.78	0.134
SE:C0080179	313	63.74	18.69	2.4	inf	51.92	23.96	5.11	inf
SE:C0020540	135	50.23	23.33	2.22	inf	43.19	28.89	6.67	inf
SE:C0032781	190	53.61	24.21	3.42	0.1	45.78	26.58	6.05	0.132
SE:C0015300	55	0.2	20.0	20.0	inf	0.2	20.0	20.0	inf
SE:C0041582	566	62.44	17.84	1.94	0.075	46.31	26.59	6.27	0.133
SE:C0008049	51	0.12	11.76	11.76	inf	0.12	11.76	11.76	inf
SE:C0040034	1706	69.68	14.8	1.49	0.066	40.22	29.78	4.57	0.129
SE:C0042133	320	47.87	22.66	1.41	0.084	34.57	35.62	8.59	0.168
SE:C0428977	1214	75.57	13.22	1.44	0.059	50.67	22.08	4.7	0.109
SE:C0030920	404	51.12	22.9	3.34	0.102	37.16	36.51	8.66	0.174
SE:C0025289	228	47.07	25.0	4.82	inf	39.1	30.04	7.89	inf
SE:C0033036	358	55.83	21.09	2.09	0.087	45.01	29.19	9.78	0.17
SE:C0003811	1240	70.98	15.4	2.18	0.072	47.53	25.16	3.91	0.112
